City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Saint-Augustin,CA,51.226,-58.6502,26.78,98,100,3.85,light snow
347,Linxia,CN,35.6003,103.2064,33.98,77,71,6.55,broken clouds
348,Madang,PG,-5.2246,145.7966,85.15,67,89,8.34,light rain
349,Lewiston,US,44.1003,-70.2148,10.99,61,1,11.5,clear sky
350,Havelock,US,34.8791,-76.9013,37.0,55,1,5.75,clear sky
351,Talcahuano,CL,-36.7167,-73.1167,59.0,94,90,5.75,overcast clouds
352,Te Anau,NZ,-45.4167,167.7167,56.12,87,100,6.76,overcast clouds
353,Kamaishi,JP,39.2667,141.8833,35.6,60,75,3.44,broken clouds
354,Qingdao,CN,36.0986,120.3719,39.2,65,75,2.24,smoke
355,Puro,PH,12.4841,123.3827,83.23,72,27,4.5,scattered clouds
356,Villa Carlos Paz,AR,-31.4241,-64.4978,77.0,69,0,4.61,clear sky
357,Jingdezhen,CN,29.2947,117.2079,61.45,51,0,4.16,clear sky
358,Souillac,MU,-20.5167,57.5167,78.8,83,40,6.13,scattered clouds
359,College,US,64.8569,-147.8028,19.99,78,75,2.73,broken clouds
360,Nanakuli,US,21.3906,-158.1547,78.01,69,1,11.5,clear sky
361,Naze,JP,28.3667,129.4833,69.8,68,20,19.57,few clouds
362,Solnechnyy,RU,50.7214,136.6319,3.54,89,76,2.82,broken clouds
363,Flinders,AU,-34.5833,150.8552,87.01,59,54,10.0,broken clouds
364,Khani,GE,41.9563,42.9566,37.4,44,0,17.27,clear sky
365,Smithers,CA,54.7804,-127.1743,15.8,79,90,2.3,light snow
366,Bilibino,RU,68.0546,166.4372,-34.44,80,45,1.36,scattered clouds
367,Port Hardy,CA,50.6996,-127.4199,39.2,81,90,11.5,light rain
368,Kupang,ID,-10.1667,123.5833,84.2,89,75,8.05,broken clouds
369,Havoysund,NO,70.9963,24.6622,15.8,62,75,26.46,broken clouds
370,Senanga,ZM,-16.1167,23.2667,66.09,96,43,5.41,scattered clouds
371,Ampanihy,MG,-24.7,44.75,83.44,65,67,5.08,broken clouds
372,Bay Roberts,CA,47.5999,-53.2648,24.01,83,24,5.01,few clouds
373,Xudat,AZ,41.631,48.681,36.16,76,0,2.75,clear sky
374,Bambous Virieux,MU,-20.3428,57.7575,84.0,83,40,7.96,scattered clouds
375,Savannah Bight,HN,16.45,-85.85,78.01,90,20,21.3,light rain
376,Khuzhir,RU,53.1939,107.3397,12.36,85,100,4.25,overcast clouds
377,Vanderhoof,CA,54.0166,-124.0198,10.04,95,100,2.08,overcast clouds
378,Panguipulli,CL,-39.6333,-72.3333,66.2,63,65,8.05,broken clouds
379,Fez,MA,34.0372,-4.9998,44.6,100,20,3.44,few clouds
380,Okara,PK,30.8081,73.4458,59.29,33,0,8.43,clear sky
381,Farah,AF,32.5,62.5,40.48,49,0,1.05,clear sky
382,Xuddur,SO,4.1213,43.8894,71.44,61,5,22.19,clear sky
383,Vestmanna,FO,62.1564,-7.1664,35.6,87,100,9.22,light rain
384,Catumbela,AO,-12.4314,13.5472,70.79,75,64,2.93,broken clouds
385,Viedma,AR,-40.8135,-62.9967,67.98,67,70,18.45,broken clouds
386,Isangel,VU,-19.55,169.2667,82.4,89,90,7.11,overcast clouds
387,Bowen,AU,-20.0167,148.2333,86.0,51,6,12.66,clear sky
388,Ambilobe,MG,-13.2,49.05,80.35,80,51,2.37,broken clouds
389,Vila Do Maio,CV,15.1333,-23.2167,69.8,83,0,17.27,clear sky
390,Kanigiri,IN,15.4,79.5167,81.39,49,0,8.43,clear sky
391,Touros,BR,-5.1989,-35.4608,77.0,83,40,4.61,scattered clouds
392,Lac Du Bonnet,CA,50.2536,-96.0612,-5.28,91,100,10.11,overcast clouds
393,Talara,PE,-4.5772,-81.2719,72.73,81,96,10.11,light rain
394,Mana,GF,5.6592,-53.7767,77.04,89,98,10.4,overcast clouds
395,Marsh Harbour,BS,26.5412,-77.0636,72.54,79,3,10.18,clear sky
396,Lengshuitan,CN,26.4111,111.5956,67.41,38,7,2.04,clear sky
397,Kinsale,IE,51.7075,-8.5306,33.01,86,40,6.91,scattered clouds
398,Verkhnyaya Inta,RU,65.9811,60.3094,-7.94,82,100,12.55,overcast clouds
399,Lavrentiya,RU,65.5833,-171.0,-0.18,85,100,6.85,overcast clouds
400,Beringovskiy,RU,63.05,179.3167,-3.93,88,96,2.75,overcast clouds
401,Abu Samrah,SY,35.3029,37.1841,37.56,73,0,6.49,clear sky
402,Bela,IN,25.9333,81.9833,69.62,41,0,6.2,clear sky
403,Brae,GB,60.3964,-1.353,37.4,81,75,11.5,broken clouds
404,Dumas,US,35.8656,-101.9732,45.0,49,1,12.66,clear sky
405,Auki,SB,-8.7676,160.7034,83.62,68,100,7.29,overcast clouds
406,San Ignacio,BZ,17.1561,-89.0714,73.0,94,0,6.91,clear sky
407,Penzance,GB,50.1186,-5.5371,41.0,87,20,14.97,few clouds
408,Shaowu,CN,27.3409,117.4831,66.34,48,0,3.02,clear sky
409,Boyolangu,ID,-8.1181,111.8935,87.49,53,100,7.34,overcast clouds
410,Moyale,KE,3.5167,39.0584,71.62,40,38,6.64,scattered clouds
411,Kudahuvadhoo,MV,2.6708,72.8944,82.29,74,72,11.36,light rain
412,Creel,MX,27.75,-107.6333,34.38,93,0,6.42,clear sky
413,Springbok,ZA,-29.6643,17.8865,60.37,62,9,4.41,clear sky
414,Yerbogachen,RU,61.2767,108.0108,-35.54,80,100,2.04,overcast clouds
415,Sturgeon Falls,CA,46.3646,-79.9326,-5.8,84,75,2.3,broken clouds
416,Mayya,RU,61.7333,130.2811,-52.6,58,90,2.24,fog
417,Bushehr,IR,28.9684,50.8385,55.4,76,75,6.91,broken clouds
418,Manoel Urbano,BR,-8.8389,-69.2597,71.92,97,100,0.65,light rain
419,Inhambane,MZ,-23.865,35.3833,84.2,84,40,16.11,light rain
420,Tilichiki,RU,60.4667,166.1,-13.23,89,1,9.1,clear sky
421,Ciudad Bolivar,VE,8.1222,-63.5497,75.63,81,67,10.51,broken clouds
422,Kholodnyy,RU,62.7167,147.95,-20.58,84,100,3.76,overcast clouds
423,Guerrero Negro,MX,27.9769,-114.0611,57.78,75,30,8.28,scattered clouds
424,Najran,SA,17.4924,44.1277,44.6,39,0,1.9,clear sky
425,Nan,TH,18.8333,100.6667,77.0,53,0,2.3,clear sky
426,Swidwin,PL,53.7746,15.7767,30.0,96,100,2.33,light snow
427,Three Hills,CA,51.7001,-113.2686,1.99,85,100,9.22,overcast clouds
428,Dingli,MT,35.8614,14.3822,57.0,76,20,10.36,few clouds
429,Narrabri,AU,-30.3167,149.7833,93.2,24,0,5.75,clear sky
430,Sisimiut,GL,66.9395,-53.6735,15.6,80,1,4.34,clear sky
431,Usinsk,RU,65.9939,57.5281,-8.41,86,100,9.84,overcast clouds
432,Coihaique,CL,-45.5752,-72.0662,48.2,71,0,4.61,clear sky
433,Imbituba,BR,-28.24,-48.6703,75.2,94,75,3.44,broken clouds
434,Bilma,NE,18.6853,12.9164,52.16,36,2,8.95,clear sky
435,Pierre,US,44.3683,-100.351,21.0,93,1,8.05,clear sky
436,Paliseul,BE,49.904,5.1354,33.01,94,47,5.99,scattered clouds
437,Araouane,ML,18.9048,-3.5265,59.65,24,36,10.74,scattered clouds
438,Matara,LK,5.9485,80.5353,84.0,64,38,4.63,scattered clouds
439,Bethanien,NA,-26.502,17.1583,72.39,33,71,10.8,broken clouds
440,Wald-Michelbach,DE,49.57,8.8317,37.99,97,100,8.01,snow
441,Sawtell,AU,-30.3833,153.1,80.6,65,0,20.71,clear sky
442,Zhuzhou,CN,27.8333,113.15,51.8,76,20,6.71,mist
443,Hualmay,PE,-11.0964,-77.6139,70.72,82,89,6.71,overcast clouds
444,Ponta Delgada,PT,37.7333,-25.6667,62.6,94,75,24.16,light rain
445,Raudeberg,NO,61.9875,5.1352,37.0,80,97,17.11,overcast clouds
446,Bismil,TR,37.8486,40.6658,21.2,100,90,1.19,fog
447,Mizan Teferi,ET,6.9833,35.5833,67.89,55,28,1.99,scattered clouds
448,Baykit,RU,61.67,96.37,-25.31,80,100,2.3,overcast clouds
449,Dawlatabad,AF,36.4141,64.9053,34.65,77,1,9.53,clear sky
450,Clarence Town,AU,-32.5833,151.7833,100.0,26,5,9.22,clear sky
451,Lusambo,CD,-4.9667,23.45,70.29,97,100,2.19,moderate rain
452,Kirovskiy,RU,45.0917,133.5136,22.24,94,0,4.76,clear sky
453,Nianzishan,CN,47.5167,122.8833,14.7,91,25,10.13,scattered clouds
454,Aykhal,RU,66.0,111.5,-34.26,80,22,4.05,few clouds
455,Lucea,JM,18.451,-78.1736,77.0,83,20,2.3,few clouds
456,Sioux Lookout,CA,50.1001,-91.917,17.6,86,90,6.91,light snow
457,Itoman,JP,26.1247,127.6694,68.0,60,40,17.27,scattered clouds
458,Agadir,MA,30.4202,-9.5982,50.0,100,64,4.61,broken clouds
459,Gat,IL,31.61,34.7642,48.0,65,0,2.3,clear sky
460,Mastic Beach,US,40.7668,-72.8521,24.8,42,1,12.66,clear sky
461,Mayma,RU,52.0197,85.9114,8.42,89,100,1.43,overcast clouds
462,Tjaereborg,DK,55.4646,8.5797,33.8,100,75,4.47,broken clouds
463,Yarada,IN,17.65,83.2667,78.8,73,20,3.44,mist
464,San Rafael,AR,-34.6177,-68.3301,81.68,28,0,9.89,clear sky
465,Borogontsy,RU,62.6683,131.1683,-50.08,74,99,4.59,overcast clouds
466,Sena Madureira,BR,-9.0656,-68.6569,71.71,98,99,1.74,light rain
467,San Luis,AR,-33.295,-66.3356,78.1,36,0,11.56,clear sky
468,Ponferrada,ES,42.5466,-6.5962,46.0,99,100,6.76,overcast clouds
469,Dharchula,IN,29.85,80.5333,62.19,29,0,4.03,clear sky
470,Husavik,IS,66.0449,-17.3389,28.4,93,90,14.97,snow
471,Sorong,ID,-0.8833,131.25,83.91,70,100,6.17,light rain
472,Tyrma,RU,50.0833,132.1667,5.14,87,100,5.08,overcast clouds
473,Alice Town,BS,25.7167,-79.3,73.35,68,1,9.91,clear sky
474,Auburn,US,47.3073,-122.2284,39.99,70,75,5.75,broken clouds
475,Byron Bay,AU,-28.65,153.6167,82.4,65,40,14.97,scattered clouds
476,Chino Valley,US,34.7575,-112.4538,35.01,100,90,3.44,overcast clouds
477,Dunedin,NZ,-45.8742,170.5036,66.0,63,74,17.0,broken clouds
478,Erenhot,CN,43.6475,111.9767,18.91,93,0,6.62,clear sky
479,Vila Velha,BR,-20.3297,-40.2925,73.4,88,20,4.61,few clouds
480,Dindori,IN,22.95,81.0833,77.77,23,0,7.18,clear sky
481,Salalah,OM,17.0151,54.0924,68.0,34,0,13.8,clear sky
482,Darhan,MN,49.4867,105.9228,13.21,94,100,7.81,light snow
483,Bakchar,RU,57.0186,82.0711,-39.03,80,51,4.52,broken clouds
484,Petrozavodsk,RU,61.7849,34.3469,32.0,93,100,4.47,light snow
485,Novikovo,RU,51.1537,37.8879,34.7,96,100,8.79,overcast clouds
486,Asfi,MA,32.2994,-9.2372,55.99,69,95,9.4,overcast clouds
487,Bijar,IR,35.8668,47.6051,20.95,89,0,1.39,clear sky
488,Homer,US,59.6425,-151.5483,35.6,93,90,8.05,light rain
489,Albertville,US,34.2676,-86.2089,46.0,45,40,3.44,scattered clouds
490,Otjiwarongo,NA,-20.4637,16.6477,63.72,90,100,8.97,light rain
491,Sillod,IN,20.3,75.65,75.2,53,0,4.63,haze
492,Kathu,TH,7.9178,98.3332,86.0,62,20,12.66,few clouds
493,Kirkenes,NO,69.7271,30.0458,3.2,78,90,8.05,overcast clouds
494,Qasigiannguit,GL,68.8193,-51.1922,15.8,48,23,16.11,few clouds
495,Saint Stephen,GB,50.3333,-4.9,41.0,81,40,13.8,light rain
496,Arlit,NE,18.7369,7.3853,55.83,30,78,5.84,broken clouds
497,Rodrigues Alves,BR,-7.738,-72.6509,72.19,98,100,1.88,overcast clouds
498,Morehead,US,37.2711,-87.1764,37.0,35,90,5.75,overcast clouds
499,Batagay-Alyta,RU,67.8006,130.4114,-38.78,75,93,0.76,overcast clouds
500,Seda,LV,57.65,25.75,39.0,93,100,5.01,overcast clouds
501,Cefalu,IT,38.0386,14.0229,57.0,59,79,15.99,broken clouds
502,Sabzevar,IR,36.2126,57.6819,17.6,86,75,0.11,broken clouds
503,Kautokeino,NO,69.0125,23.0412,-4.67,90,100,8.1,overcast clouds
504,Kaitangata,NZ,-46.2817,169.8464,61.0,62,85,24.0,overcast clouds
505,Bahia Blanca,AR,-38.7196,-62.2724,88.0,23,8,7.07,clear sky
506,Abonnema,NG,4.7084,6.7931,76.59,87,100,1.99,overcast clouds
507,Dangriga,BZ,16.9692,-88.2321,78.01,85,18,4.0,light rain
508,Acari,PE,-15.4311,-74.6158,72.23,67,69,2.53,broken clouds
509,San Borja,BO,-14.8167,-66.85,69.78,97,100,1.34,overcast clouds
510,Poum,NC,-20.2333,164.0167,82.51,76,99,22.66,overcast clouds
511,Riyadh,SA,24.6877,46.7219,44.6,39,0,3.91,clear sky
512,Yulara,AU,-25.2406,130.9889,91.4,49,75,23.02,broken clouds
513,Zonguldak,TR,41.25,31.8333,33.98,87,63,7.18,broken clouds
514,Palmas,BR,-10.2128,-48.3603,77.0,83,0,5.75,clear sky
515,Anadyr,RU,64.75,177.4833,-18.4,76,39,11.18,scattered clouds
516,Shelburne,CA,44.0787,-80.2041,21.2,92,90,5.82,light snow
517,Preobrazheniye,RU,42.9019,133.9064,36.01,73,0,9.62,clear sky
518,Ambon,ID,-3.6954,128.1814,78.8,83,40,9.22,scattered clouds
519,Ahipara,NZ,-35.1667,173.1667,69.69,72,6,11.18,clear sky
520,Berlevag,NO,70.8578,29.0864,19.31,94,95,24.2,overcast clouds
521,Zharkent,KZ,44.1628,80.0,17.46,94,100,2.19,light snow
522,Ryotsu,JP,38.0833,138.4333,46.4,66,75,11.5,broken clouds
523,Singaraja,ID,-8.112,115.0882,84.78,67,100,5.53,overcast clouds
524,Okha,RU,53.5739,142.9478,-7.8,84,100,12.62,overcast clouds
525,Nisia Floresta,BR,-6.0911,-35.2086,78.8,83,40,4.61,scattered clouds
526,Kiama,AU,-34.6833,150.8667,93.0,59,52,10.0,broken clouds
527,Honolulu,US,21.3069,-157.8583,78.01,73,40,14.97,light rain
528,Ferrol,ES,43.4832,-8.2369,51.01,80,100,10.0,overcast clouds
529,Aklavik,CA,68.2191,-135.0107,-16.6,76,86,8.05,overcast clouds
530,Pyay,MM,18.8167,95.2167,85.57,29,0,1.41,clear sky
531,Hoi An,VN,15.8794,108.335,80.6,61,20,3.44,few clouds
532,Camacupa,AO,-12.0167,17.4833,58.91,85,99,3.11,overcast clouds
533,Omis,HR,43.4447,16.6886,50.0,81,90,3.44,light rain
534,Newport,GB,51.5877,-2.9984,34.0,95,100,7.67,snow
535,Marawi,PH,7.9986,124.2928,82.99,80,95,5.99,overcast clouds
536,Champasak,LA,14.75,106.0,82.4,54,40,4.61,scattered clouds
537,Kapoeta,SS,4.7717,33.5903,81.25,45,100,15.75,overcast clouds
538,Tautira,PF,-17.7333,-149.15,82.4,65,40,6.91,scattered clouds
539,Amot,NO,59.5714,7.9877,21.0,86,98,3.85,overcast clouds
540,Santa Cruz De La Palma,ES,28.6835,-17.7642,62.6,77,20,9.22,few clouds
541,Hay River,CA,60.8156,-115.7999,-20.2,69,6,4.61,clear sky
542,Caledon,ZA,-34.23,19.4265,61.0,68,36,5.01,scattered clouds
543,Neiafu,TO,-18.65,-173.9833,84.2,79,75,6.91,moderate rain
544,Buin,CL,-33.7333,-70.75,73.0,60,0,6.91,clear sky
545,Mamlyutka,KZ,54.9375,68.5394,-40.0,74,0,6.71,clear sky
546,Mount Isa,AU,-20.7333,139.5,96.8,26,64,11.5,broken clouds
547,Remanso,BR,-9.6179,-42.0831,74.97,72,2,13.8,clear sky
548,Lianran,CN,24.9227,102.485,63.0,51,20,24.61,few clouds
549,Broome,US,42.2506,-75.833,18.0,79,90,11.5,light snow
550,Shintomi,JP,32.0785,131.4723,55.4,82,75,21.85,broken clouds
551,Nalut,LY,30.3333,10.85,45.72,59,0,6.82,clear sky
552,Horsham,GB,51.064,-0.3272,34.0,100,0,2.3,clear sky
553,Pimentel,PE,-6.8367,-79.9342,71.13,81,99,12.35,overcast clouds
554,Megion,RU,61.0296,76.1136,-52.6,65,99,2.24,smoke
555,Bandarbeyla,SO,9.4942,50.8122,73.87,65,46,20.67,scattered clouds
556,Komsomolskiy,UZ,40.4272,71.7189,23.0,74,95,4.61,overcast clouds
557,Samarai,PG,-10.6167,150.6667,83.88,73,94,4.76,light rain
558,Jutai,BR,-5.1833,-68.9,72.34,98,100,2.89,moderate rain
559,Nizwa,OM,22.9333,57.5333,67.48,31,0,1.77,clear sky
560,Mitsamiouli,KM,-11.3847,43.2844,75.2,88,75,5.75,broken clouds
561,Tecoanapa,MX,16.5167,-98.75,76.05,84,100,3.89,overcast clouds
562,Antalaha,MG,-14.9003,50.2788,80.94,75,91,4.0,overcast clouds
563,Ajdabiya,LY,30.7554,20.2263,51.13,45,0,9.44,clear sky
564,Ayan,RU,56.45,138.1667,-19.55,71,51,15.01,broken clouds
565,Bathsheba,BB,13.2167,-59.5167,77.0,73,40,12.66,scattered clouds
566,Kiruna,SE,67.8557,20.2251,-0.4,85,90,5.75,light snow
567,Sulangan,PH,11.1373,123.7228,81.77,76,59,4.88,broken clouds
568,Kaohsiung,TW,22.6163,120.3133,77.0,69,75,9.22,haze
569,Santiago Del Estero,AR,-27.7951,-64.2615,84.0,59,98,1.99,overcast clouds
570,Mnogovershinnyy,RU,53.9353,139.9242,-10.41,84,87,8.86,overcast clouds
571,Puerto Escondido,MX,15.85,-97.0667,76.42,75,100,2.24,overcast clouds
572,Kralendijk,BQ,12.15,-68.2667,78.8,83,20,12.66,few clouds
573,Navalmoral De La Mata,ES,39.8916,-5.5406,45.73,90,11,11.65,few clouds
574,Chumikan,RU,54.7183,135.315,-5.67,80,44,12.68,scattered clouds
575,Honiara,SB,-9.4333,159.95,84.9,60,100,5.3,overcast clouds
576,Mayumba,GA,-3.432,10.6554,75.94,88,99,5.21,light rain
577,Port Macquarie,AU,-31.4333,152.9167,89.01,45,0,4.0,clear sky
578,Poya,NC,-21.35,165.15,82.24,71,99,9.71,overcast clouds
579,Xiaoweizhai,CN,26.1903,107.5125,53.74,83,100,3.33,overcast clouds
580,Minggang,CN,32.4586,114.0486,47.91,71,99,5.26,overcast clouds
581,Orocue,CO,4.7912,-71.3354,78.73,70,76,1.99,light rain
582,Nakuru,KE,-0.2833,36.0667,60.06,68,28,1.21,scattered clouds
583,Yangjiang,CN,21.85,111.9667,73.0,52,5,15.7,clear sky
584,Urubicha,BO,-15.3833,-62.95,68.83,98,99,0.65,overcast clouds
585,Kulhudhuffushi,MV,6.6221,73.07,82.06,72,7,9.1,clear sky
586,Lewistown,US,40.5992,-77.5714,26.01,63,90,10.36,light snow
587,Ust-Maya,RU,60.4167,134.5333,-41.57,78,100,4.79,overcast clouds
588,Aquiraz,BR,-3.9014,-38.3911,82.4,78,75,14.97,broken clouds
589,Broken Hill,AU,-31.95,141.4333,102.2,11,99,9.22,overcast clouds
590,Mandalgovi,MN,45.7625,106.2708,20.23,89,90,10.31,overcast clouds
591,Bolu,TR,40.6667,31.5833,32.7,89,79,6.31,broken clouds
592,Surt,LY,31.2089,16.5887,57.02,74,0,3.4,clear sky
593,Consett,GB,54.854,-1.8316,28.0,92,58,4.41,broken clouds
594,Hovd,MN,48.0056,91.6419,14.74,54,61,9.33,broken clouds
595,Kuala Terengganu,MY,5.3302,103.1408,78.8,94,40,3.44,scattered clouds
596,Lisala,CD,2.15,21.5167,69.22,69,93,1.48,overcast clouds
597,Romanovka,RU,51.7443,42.7527,33.75,97,100,11.34,snow
598,Kungurtug,RU,50.5994,97.5228,4.93,88,100,0.72,light snow
599,Havre-Saint-Pierre,CA,50.2334,-63.5986,33.8,86,90,14.97,light rain
600,Fukue,JP,32.6881,128.8419,55.4,67,75,23.02,broken clouds
601,Fairbanks,US,64.8378,-147.7164,19.99,78,75,2.84,broken clouds
602,Les Cayes,HT,18.2,-73.75,73.45,84,7,2.91,clear sky
603,Nelson Bay,AU,-32.7167,152.15,100.0,26,20,9.22,few clouds
604,Thinadhoo,MV,0.5333,72.9333,82.44,69,99,3.6,overcast clouds
605,Talnakh,RU,69.4865,88.3972,-35.68,65,41,2.66,scattered clouds
606,Hope,US,33.6671,-93.5916,48.0,73,73,1.01,broken clouds
607,Doha,QA,25.2867,51.5333,60.8,77,0,6.91,clear sky
608,Can,TR,40.0333,27.0524,57.2,67,75,16.11,broken clouds
609,Pascagoula,US,30.3658,-88.5561,59.0,77,90,3.44,overcast clouds
610,Lannion,FR,48.75,-3.4167,39.2,81,90,13.8,moderate rain
611,Madera,US,37.1666,-119.8343,43.0,82,41,3.13,scattered clouds
612,Cilieni,RO,43.9,24.6167,43.0,87,75,2.3,broken clouds
613,Pinega,RU,64.7001,43.3936,7.45,95,97,5.01,overcast clouds
614,Balkanabat,TM,39.5108,54.3671,36.5,72,93,6.4,overcast clouds
615,General Pico,AR,-35.6566,-63.7568,83.19,40,0,12.64,clear sky
616,Abancay,PE,-13.6339,-72.8814,57.74,70,99,4.54,moderate rain
617,Jalu,LY,29.0331,21.5482,47.98,50,0,9.08,clear sky
618,Yumen,CN,40.2833,97.2,24.8,79,100,23.22,light snow
619,Quepos,CR,9.4236,-84.1652,68.0,64,0,10.36,clear sky
620,Raga,SS,8.4596,25.678,63.82,28,98,4.43,overcast clouds
621,Vao,NC,-22.6667,167.4833,75.56,80,100,24.58,overcast clouds
622,Luau,AO,-10.7073,22.2247,64.6,99,100,3.62,light rain
623,Grand-Santi,GF,4.25,-54.3833,71.62,97,74,1.95,broken clouds
624,Pandan,PH,14.0453,124.1694,83.8,70,10,6.42,clear sky
625,Sao Sebastiao,BR,-23.76,-45.4097,74.64,85,100,4.68,overcast clouds
626,Miracema Do Tocantins,BR,-9.5618,-48.3967,72.16,89,26,0.87,scattered clouds
627,Oum Hadjer,TD,13.2954,19.6966,64.13,26,6,6.49,clear sky
628,Marienburg,PL,54.0359,19.0266,33.8,100,75,4.61,mist
629,Chibuto,MZ,-24.6867,33.5306,75.83,91,100,8.7,overcast clouds
630,Key West,US,24.5557,-81.7826,69.01,94,1,4.61,clear sky
631,Makurdi,NG,7.7411,8.5121,69.85,23,100,5.01,overcast clouds
632,Lagoa,PT,39.05,-27.9833,61.61,88,85,31.41,overcast clouds
633,Bollnas,SE,61.3482,16.3946,19.0,98,100,0.51,overcast clouds
634,Isla Vista,US,34.4133,-119.861,48.2,66,1,5.75,clear sky
635,Luziania,BR,-16.2525,-47.9503,71.6,68,0,4.03,clear sky
636,Ballina,AU,-28.8667,153.5667,82.4,65,40,14.97,scattered clouds
637,Haines Junction,CA,60.7522,-137.5108,8.6,92,100,2.51,light snow
638,Riberalta,BO,-10.9833,-66.1,72.39,98,100,1.48,light rain
639,Cap Malheureux,MU,-19.9842,57.6142,82.99,68,5,5.99,light rain
640,Biu,NG,10.6129,12.1946,60.04,28,73,8.03,broken clouds
641,Vanimo,PG,-2.6741,141.3028,86.0,64,100,7.23,overcast clouds
642,Cam Ranh,VN,11.9214,109.1591,80.6,61,0,14.97,clear sky
643,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.35,83,54,7.36,broken clouds
644,Big Rapids,US,43.6981,-85.4837,19.0,79,75,4.61,broken clouds
645,Cascais,PT,38.6979,-9.4215,55.99,100,100,11.03,overcast clouds
646,Igrim,RU,63.1906,64.4162,-34.15,82,98,4.63,overcast clouds
647,Lasa,IT,46.6166,10.7002,27.0,100,39,5.35,scattered clouds
648,Darnah,LY,32.767,22.6367,54.34,46,0,19.84,clear sky
649,Guerrero,MX,17.6667,-100.0,67.71,75,100,5.66,overcast clouds
650,Teya,RU,60.3778,92.6267,-9.38,87,100,1.45,overcast clouds
651,Joshimath,IN,30.5667,79.5667,49.53,35,8,2.35,clear sky
652,Buerarema,BR,-14.9594,-39.2997,75.2,88,20,4.61,few clouds
653,Ximei,CN,24.9639,118.3794,68.0,56,0,6.71,clear sky
654,Kendari,ID,-3.945,122.4989,82.74,73,100,0.43,overcast clouds
655,Garmsar,IR,35.2182,52.3409,35.94,65,4,2.75,clear sky
656,Rajura,IN,19.7833,79.3667,83.59,41,0,7.38,clear sky
657,Kaabong,UG,3.4836,34.1492,68.56,62,51,13.8,broken clouds
658,Tura,IN,25.5198,90.2201,73.27,38,81,3.02,broken clouds
659,West Bay,KY,19.3667,-81.4167,78.01,87,14,1.99,few clouds
660,Noumea,NC,-22.2763,166.4572,82.4,69,90,23.02,overcast clouds
661,Long,TH,18.0761,99.8326,89.01,50,0,2.86,haze
662,Atikokan,CA,48.7555,-91.6216,16.03,96,100,9.33,light snow
663,Oriximina,BR,-1.7656,-55.8661,76.8,78,36,3.76,scattered clouds
664,Charters Towers,AU,-20.1,146.2667,87.66,34,5,9.28,clear sky
665,Katangli,RU,51.7102,143.2326,2.46,92,100,13.8,overcast clouds
666,Moose Factory,CA,51.2585,-80.6094,-14.8,76,1,2.3,clear sky
667,Hudson Bay,CA,52.85,-102.3842,-22.32,85,81,5.44,broken clouds
668,Kaeo,NZ,-35.1,173.7833,77.0,60,1,11.99,clear sky
669,Villazon,BO,-22.0866,-65.5942,48.33,83,14,1.16,few clouds
670,Leh,IN,34.1667,77.5833,13.26,76,99,1.12,overcast clouds
671,Esso,RU,55.9333,158.7,-0.44,80,2,2.3,clear sky
672,Damghan,IR,36.1683,54.348,30.58,70,29,1.05,scattered clouds
673,Mayo,US,38.8876,-76.5119,28.0,54,1,14.0,clear sky
674,Iraucuba,BR,-3.7461,-39.7833,75.76,80,97,4.63,light rain
675,Normal,US,40.5142,-88.9906,33.01,59,90,12.66,overcast clouds
676,Bom Jesus,BR,-9.0744,-44.3586,70.75,68,29,2.3,scattered clouds
677,Lieksa,FI,63.3167,30.0167,31.73,98,100,8.7,light snow
678,Rengo,CL,-34.4167,-70.8667,69.8,64,0,4.61,clear sky
679,Pampas,PE,-12.4,-74.9,49.06,80,99,1.86,overcast clouds
680,Pathein,MM,16.7833,94.7333,84.2,36,14,2.75,few clouds
681,Melo,UY,-32.3667,-54.1833,66.51,96,5,5.21,clear sky
682,Naples,IT,40.8333,14.25,54.0,76,75,9.22,light rain
683,Billings,US,45.7833,-108.5007,19.4,73,1,5.75,clear sky
684,Yabelo,ET,4.8833,38.0833,63.95,54,88,12.44,overcast clouds
685,Plock,PL,52.5468,19.7064,32.0,100,75,2.3,mist
686,Nueve De Julio,AR,-35.4444,-60.8831,75.99,64,0,4.0,clear sky
687,Theog,IN,31.1167,77.35,46.08,59,20,3.96,few clouds
688,Delijan,IR,33.9905,50.6838,33.87,72,15,3.62,few clouds
689,Kamenka,RU,51.3223,42.7678,33.08,95,100,13.2,light rain
690,Alice Springs,AU,-23.7,133.8833,77.0,83,40,9.22,moderate rain
691,Benicarlo,ES,40.4165,0.4271,48.0,56,85,13.0,overcast clouds
692,Las Vegas,US,36.175,-115.1372,51.8,43,90,3.44,overcast clouds
693,Mae Sai,TH,20.4335,99.8762,75.2,53,0,3.44,clear sky
694,Kenai,US,60.5544,-151.2583,33.01,93,90,6.91,light snow
695,Rognan,NO,67.0953,15.3878,19.4,58,75,27.63,broken clouds
696,Ystad,SE,55.4297,13.8204,32.0,100,20,3.44,mist
697,Ondjiva,AO,-17.0667,15.7333,63.43,69,100,5.14,overcast clouds
698,Port Blair,IN,11.6667,92.75,81.27,60,10,11.72,clear sky
699,Xining,CN,36.6167,101.7667,30.31,73,100,5.37,light snow
700,San Quintin,MX,30.4833,-115.95,54.86,72,60,13.42,broken clouds
